RevenueID,ME_DATE_SEIZEDDEFENDANT_S_NAME,ME_DATE_RECEIVED,ME_DEFENDANT_S_NAME,ME_DOCKET_NO,ME_ASSETS_SEIZED,ME_CURRENCY_SEIZED,ME_DISTRIBUTION_BY_AGENCY,ME_PROSECUTOR,ME_DATE_OF_FINAL_ORDER,ME_sheet,ME_position_1,ID,STATE,RevenueID2,YEAR,UNIT_TYPE,PROP_TYPE,REV,PROCD_TYPE,CONV_TYPE,CASE_NO
23829,8/2/2018,12/20/2018 0:00,REDACTION,KENNSCCR-18-1750,Mossberg Maverick 88 shotgun,,Augusta PD 100%,"Katie Sibley, AAG",,5,154,829,ME,23829,,OTHER,,,,,KENNSCCR-18-1750
23830,10/17/2018,11/13/2018 0:00,REDACTION,YORKSCCR-,Rolex,,MDEA 100%,"Kyle Myska, AAG",,5,155,830,ME,23830,,OTHER,,,,,YORKSCCR-
23831,,,,,14k gold chain,,Saco PD 100%,"Kyle Myska, AAG",,5,156,831,ME,23831,,OTHER,,,,,
23832,,,,,Platinum chain,,Saco PD 100%,"Kyle Myska, AAG",,5,157,832,ME,23832,,OTHER,,,,,
23833,,,,,gold chain w/2 gold boxing gloves,,MDEA 100%,"Kyle Myska, AAG",,5,158,833,ME,23833,,OTHER,,,,,
23834,,,,,gold necklace,,MDEA 100%,"Kyle Myska, AAG",,5,159,834,ME,23834,,OTHER,,,,,
23835,,,,,coach bracelets w/diamonds,,Saco PD 100%,"Kyle Myska, AAG",,5,160,835,ME,23835,,OTHER,,,,,
23836,12/7/2018,1/3/2019 0:00,REDACTION,ANDSCCR-18-4372,,"$2,350.00 ",MDEA 50%; Auburn PD 50%,"Darcy Mitchell, AAG",11/14/2019,6,1,836,ME,23836,2019,PROPERTY,CURRENCY,2350,,,ANDSCCR-18-4372
23837,11/15/2018,1/3/2019 0:00,REDACTION,ANDSCCR-,,"$1,695.00 ",Lewiston PD 100%,"David Fisher, AAG",,6,2,837,ME,23837,,OTHER,,,,,ANDSCCR-
23838,10/15/2018,1/7/2019 0:00,REDACTION,KENNSCCR-18-2159,Volvo,,Augusta PD 100%,"Katie Sibley, AAG",,6,3,838,ME,23838,,OTHER,,,,,KENNSCCR-18-2159
23839,,12/20/2018 0:00,REDACTION,KENNSCCR-18-,,"$1,587.00 ",MDEA 50%; Augusta PD 50%,"Katie Sibley, AAG",,6,4,839,ME,23839,,OTHER,,,,,KENNSCCR-18-
23840,10/24/2018,1/8/2019 0:00,REDACTION,KENNSCCR-18-,1 firearm,"$3,845.00 ",MDEA 100%,"Katie Sibley, AAG",,6,5,840,ME,23840,,OTHER,,,,,KENNSCCR-18-
23841,10/11/2018,1/10/2019 0:00,REDACTION,ANDSCCR-,,"$6,690.00 ",Lewiston PD 100%,"David Fisher, AAG",,6,6,841,ME,23841,,OTHER,,,,,ANDSCCR-
23842,10/20/2018,1/10/2019 0:00,REDACTION,ANDSCCR-,,"$5,294.00 ",Androscoggin SO 100%,"David Fisher, AAG",,6,7,842,ME,23842,,OTHER,,,,,ANDSCCR-
23843,11/6/2018,1/17/2019 0:00,REDACTION,KENNSCCR-18-2316,15 firearms,,MDEA 100%,"Katie Sibley, AAG",,6,8,843,ME,23843,,OTHER,,,,,KENNSCCR-18-2316
23844,12/2/2018,1/15/2019 0:00,REDACTION,ANDSCCR-,,$613.00 ,Lewiston PD 100%,"David Fisher, AAG",,6,9,844,ME,23844,,OTHER,,,,,ANDSCCR-
23845,12/13/2018,1/17/2019 0:00,REDACTION,KENNSCCR-18-,BMW,"$3,533.00 ",MDEA 75% & car; KSO 25%,"Katie Sibley, AAG",,6,10,845,ME,23845,,OTHER,,,,,KENNSCCR-18-
23846,12/27/2018,1/18/2019 0:00,REDACTION,ANDSCCR-18-4565,,"$1,124.00 ",MDEA 100%,"Darcy Mitchell, AAG",11/14/2019,6,11,846,ME,23846,2019,PROPERTY,CURRENCY,1124,,,ANDSCCR-18-4565
23847,1/2/2019,1/18/2019 0:00,REDACTION,OXFSCCR-19-,,"$20,139.00 ",Andro SO 50%' Oxford SO 50%,"David Fisher, AAG",Federal prosecution,6,12,847,ME,23847,,OTHER,,,,,OXFSCCR-19-
23848,1/10/2019,1/18/2019 0:00,REDACTION,CUMBSCCR-19-,shot gun,,MDEA 100%,"Johanna Gauvreau, AAG",,6,13,848,ME,23848,,OTHER,,,,,CUMBSCCR-19-
23849,6/29/2018,2/5/2019 0:00,REDACTION,PENOBSCCR-18-2533,,"$3,706.00 ",MDEA & Hancock County SO,"Janice Stuver, AAG",,6,14,849,ME,23849,,OTHER,,,,,PENOBSCCR-18-2533
23850,1/30/2019,2/7/2019 0:00,REDACTION,CUMBSCCR-19-,2008 Lincoln,"$15,420.00 ",MDEA (car); MDEA 25%; Cumberland County SO 25%; Gorham PD 25%; So. Portland PD 25%,"Johanna Gauvreau, AAG",,6,15,850,ME,23850,,OTHER,,,,,CUMBSCCR-19-
23851,1/30/2019,2/7/2019 0:00,REDACTION,CUMBSCCR-19-,Ruger 9mm  w/ammo,,MDEA 100 %,"Johanna Gauvreau, AAG",,6,16,851,ME,23851,,OTHER,,,,,CUMBSCCR-19-
23852,1/31/2019,2/8/2019 0:00,REDACTION,YORKSCCR-19-,,"$1,691.00 ",Saco PD 100%,"Kyle Myska, ADA",US Atty's Office taking forfeiture,6,17,852,ME,23852,,OTHER,,,,,YORKSCCR-19-
23853,2/14/2019,2/15/2019 0:00,REDACTION,ANDSCCR-19-454,,"$1,239.00 ",Lewiston PD 100%,"Darcy Mitchell, AAG",11/14/2019,6,18,853,ME,23853,2019,PROPERTY,CURRENCY,1239,,,ANDSCCR-19-454
23854,9/21/2018,3/11/2019 0:00,REDACTION,PENSCCR-18-3631,,"$1,232.00 ",MDEA 100%,"Janice Stuver, AAG",,6,19,854,ME,23854,,OTHER,,,,,PENSCCR-18-3631
23855,9/21/2018,3/11/2019 0:00,REDACTION,PENSCCR-18-3627,,"$2,980.00 ",50% MDEA; 50% Bangor PD,"Janice Stuver, AAG",,6,20,855,ME,23855,,OTHER,,,,,PENSCCR-18-3627
23856,5/20/2018,3/11/2019 0:00,REDACTION,PENSCCR-18-1871,Firearm,,Maine State Police,"Janice Stuver, AAG",,6,21,856,ME,23856,,OTHER,,,,,PENSCCR-18-1871
23857,4/19/2018,3/11/2019 0:00,REDACTION,PENSCCR-18-1457/58,,$563.00 ,MDEA 20%; Hancock County SO 80%,"Janice Stuver, AAG",,6,22,857,ME,23857,,OTHER,,,,,PENSCCR-18-1457/58
23858,1/1/2019,3/11/2019 0:00,REDACTION,CUMBSCCR-19-3,,$913.00 ,Portland PD 100%,"Johanna Gauvreau, AAG",,6,23,858,ME,23858,,OTHER,,,,,CUMBSCCR-19-3
23859,5/1/2018,3/12/2019 0:00,REDACTION,CUMBSCCR-18-2215,,$736.00 ,Portland PD 100%,"Johanna Gauvreau, AAG",4/30/2019,6,24,859,ME,23859,2019,PROPERTY,CURRENCY,736,,,CUMBSCCR-18-2215
23860,2/8/2019,3/25/2019 0:00,REDACTION,KENNSCCR-19-,2 firearms/3 mags,,MDEA 100%,"Katie Sibley, AAG",,6,25,860,ME,23860,,OTHER,,,,,KENNSCCR-19-
23861,2/19/2019,3/25/2019 0:00,REDACTION,KENNSCCR-19-,,$630.00 ,Waterville PD 100%,"Katie Sibley, AAG",,6,26,861,ME,23861,,OTHER,,,,,KENNSCCR-19-
23862,2/1/2019,3/25/2019 0:00,REDACTION,KENNSCCR-19-,,"$1,440.00 ",MDEA 100%,"Katie Sibley, AAG",being taken by US Attorney's Off.,6,27,862,ME,23862,,OTHER,,,,,KENNSCCR-19-
23863,8/21/2017,4/2/2019 0:00,REDACTION,KNOXSCCR-17-874,1 Glock,,MDEA 100%,"John Risler, AAG",4/12/2019,6,28,863,ME,23863,2019,OTHER,,,,,KNOXSCCR-17-874
23864,3/28/2019,4/4/2019 0:00,REDACTION,KENNSCCR-19-661,,"$1,035.00 ",MDEA 100%,"Katie Sibley, AAG",7/1/2019,6,29,864,ME,23864,2019,PROPERTY,CURRENCY,1035,,,KENNSCCR-19-661
23865,5/23/2016,4/8/2019 0:00,REDACTION,WALDOCR-SC-16-403,,"$1,442.00 ",Belfast PD 50%; MDEA 50%,"Neil McLean, AAG",7/22/2019,6,30,865,ME,23865,2019,PROPERTY,CURRENCY,1442,,,WALDOCR-SC-16-403
23866,2/19/2019,4/17/2019 0:00,REDACTION,KENNSCCR-19-372,,"$1,564.00 ",MDEA 65%; Waterville PD 35%,"Katie Sibley, AAG",,6,31,866,ME,23866,,OTHER,,,,,KENNSCCR-19-372
23867,2/1/2019,4/22/2019 0:00,REDACTION,ANDSCCR-,,"$2,093.00 ",Lewiston PD 50%; MDEA 50%,"Darcy Mitchell, AAG",,6,32,867,ME,23867,,OTHER,,,,,ANDSCCR-
23868,2/19/2019,4/22/2019 0:00,REDACTION,CUMSCCR-19-871,,$571.00 ,Portland PD 100%,"Johanna Gauvreau, AAG",10/28/2019,6,33,868,ME,23868,2019,PROPERTY,CURRENCY,571,,,CUMSCCR-19-871
23869,3/27/2019,4/22/2019 0:00,REDACTION,SAGSCCR-,,"$4,622.00 ","MDEA 25%; Bath PD 25%, Brunswick PD 50%","John Risler, AAG",,6,34,869,ME,23869,,OTHER,,,,,SAGSCCR-
23870,2/20/2019,4/22/2019 0:00,REDACTION,YORKSCCR-19-,,$967.00 ,MDEA 100%,"Kyle Myska, ADA",,6,35,870,ME,23870,,OTHER,,,,,YORKSCCR-19-
23871,4/30/2019,5/8/2019 0:00,REDACTION,LINCSCCR-19-,,"$1,086.00 ",Wiscasset PD 100%,"John Risler, AAG",,6,36,871,ME,23871,,OTHER,,,,,LINCSCCR-19-
23872,3/29/2019,5/6/2019 0:00,REDACTION,ANDSCCR-,4 f/a's,"$2,970.00 ",Lewiston PD 100%,"Darcy Mitchell, AAG",,6,37,872,ME,23872,,OTHER,,,,,ANDSCCR-
23873,4/9/2018,5/14/2019 0:00,REDACTION,YORKSCCR-18-326,2009 Honda Accord,,Saco PD 100%,"Kyle Myska, AAG",6/24/2019,6,38,873,ME,23873,2019,OTHER,,,,,YORKSCCR-18-326
23874,,5/20/2019 0:00,REDACTION,SOMSCCR-18-524,,$248.00 ,MSP 100%,"Meaghan Maloney, DA",,6,39,874,ME,23874,,OTHER,,,,,SOMSCCR-18-524
23875,5/9/2019,5/23/2019 0:00,REDACTION,KENNSCCR-,,$900.00 ,MDEA 100%,"Katie Sibley, AAG",,6,40,875,ME,23875,,OTHER,,,,,KENNSCCR-
23876,1/10/2019,6/10/2019 0:00,REDACTION,OXFSCCR-19-30,,"$9,189.00 ",Maine State Police 100%,"David Fisher, AAG",,6,41,876,ME,23876,,OTHER,,,,,OXFSCCR-19-30
23877,1/10/2019,6/10/2019 0:00,REDACTION,OXFSCCR-19-31,,$600.00 ,Maine State Police 100%,"David Fisher, AAG",,6,42,877,ME,23877,,OTHER,,,,,OXFSCCR-19-31
23878,1/16/2019,6/10/2019 0:00,REDACTION,OXFSCCR-19-41,,"$7,837.00 ",Oxford PD 100%,"David Fisher, AAG",,6,43,878,ME,23878,,OTHER,,,,,OXFSCCR-19-41
23879,4/18/2019,6/12/2019 0:00,REDACTION,ANDSCCR-,,"$2,443.00 ",MDEA 50%; Lewiston PD 50%,"Darcy Mitchell, AAG",,6,44,879,ME,23879,,OTHER,,,,,ANDSCCR-
23880,5/22/2019,6/12/2019 0:00,REDACTION,ANDSCCR-,,"$1,032.00 ",MDEA 100%,"Darcy Mitchell, AAG",,6,45,880,ME,23880,,OTHER,,,,,ANDSCCR-
23881,5/21/2019,6/12/2019 0:00,REDACTION,ANDSCCR-,,"$1,580.00 ",MDEA 100%,"Darcy Mitchell, AAG",,6,46,881,ME,23881,,OTHER,,,,,ANDSCCR-
23882,5/13/2019,6/12/2019 0:00,REDACTION,ANDSCCR-,,"$1,900.00 ",MDEA 100%,"Darcy Mitchell, AAG",,6,47,882,ME,23882,,OTHER,,,,,ANDSCCR-
23883,5/15/2019,6/12/2019 0:00,REDACTION,ANDSCCR-,,$905.00 ,MDEA 100%,"Darcy Mitchell, AAG",,6,48,883,ME,23883,,OTHER,,,,,ANDSCCR-
23884,5/10/2019,6/13/2019 0:00,REDACTION,LINCSCCR-19-,,"$6,705.00 ",Wiscasset PD 75%; MDEA 15%; Lincoln County SO 10%,"John Risler, AAG",,6,49,884,ME,23884,,OTHER,,,,,LINCSCCR-19-
23885,5/10/2019,6/13/2019 0:00,REDACTION,LINCSCCR-19-,.22 long rifle revolver,,MDEA 100%,"John Risler, AAG",,6,50,885,ME,23885,,OTHER,,,,,LINCSCCR-19-
23886,5/16/2019,6/13/2019 0:00,REDACTION,CUMBSCCR-19,,$628.00 ,MDEA 100%,"Johanna Gauvreau, AAG",adopted Federally/money returned,6,51,886,ME,23886,,OTHER,,,,,CUMBSCCR-19
23887,5/2/2019,6/13/2019 0:00,REDACTION,CUMBSCCR-19,.25 cal. Hand gun/mag,"$15,726.00 ",So Portland PD 75%; MDEA 25%; gun - MDEA,"Johanna Gauvreau, AAG",,6,52,887,ME,23887,,OTHER,,,,,CUMBSCCR-19
23888,4/16/2019,6/13/2019 0:00,REDACTION,CUMBSCCR-19,,$613.00 ,Portland PD 100%,"Johanna Gauvreau, AAG",,6,53,888,ME,23888,,OTHER,,,,,CUMBSCCR-19
23889,4/4/2019,6/13/2019 0:00,REDACTION,CUMBSCCR-19,,"$15,657.00 ",MDEA 50%; Westbrook PD 10%; Scarborough PD 10%; Gorham PD 10%; Portland PD 10%; CCSO 10%,"Johanna Gauvreau, AAG",,6,54,889,ME,23889,,OTHER,,,,,CUMBSCCR-19
23890,4/2/2019,6/13/2019 0:00,REDACTION,CUMBSCCR-19-1772,firearm,"$4,990.00 ",MDEA50%; Westbrook PD 50%,"Johanna Gauvreau, AAG",8/2/2019,6,55,890,ME,23890,2019,PROPERTY,CURRENCY,4990,,,CUMBSCCR-19-1772
23891,1/18/2019,6/13/2019 0:00,REDACTION,CUMBSCCR-19,,"$2,534.00 ",MDEA 100%,"Johanna Gauvreau, AAG",,6,56,891,ME,23891,,OTHER,,,,,CUMBSCCR-19
23892,9/9/2009,6/17/2019 0:00,REDACTION,CUMBSCCR-09-8982,,$891.00 ,MDEA 100%,"Johanna Gauvreau, AAG",,6,57,892,ME,23892,,OTHER,,,,,CUMBSCCR-09-8982
23893,6/5/2019,,REDACTION,WALDOCRSC-19-,Taurus 9mm w/mag,,MDEA 100%,"Jeff Baroody, AAG",,6,58,893,ME,23893,,OTHER,,,,,WALDOCRSC-19-
23894,6/5/2019,7/8/2019 0:00,REDACTION,WALDOSCCR-19-,,"$3,150.00 ",MDEA 50%; Waldo County SO 50%,"Jeff Baroody, AAG",,6,59,894,ME,23894,,OTHER,,,,,WALDOSCCR-19-
23895,6/21/2019,7/22/2019 0:00,REDACTION,CUMBSCCR-19-,.40 Glock pistol,,MDEA 100%,"Johanna Gauvreau, AAG",,6,60,895,ME,23895,,OTHER,,,,,CUMBSCCR-19-
23896,6/20/2019,7/22/2019 0:00,REDACTION,CUMBSCCR-19-3240,Glock,"$2,891.00 ",MDEA 50%; Portland PD 50% (gun - MDEA),"Johanna Gauvreau, AAG",,6,61,896,ME,23896,,OTHER,,,,,CUMBSCCR-19-3240
23897,7/18/2019,7/23/2019 0:00,REDACTION,ANDSCCR-,,"$3,760.00 ",Lewiston PD 80%; Auburn PD 20%,"Darcy Mitchell, AAG",,6,62,897,ME,23897,,OTHER,,,,,ANDSCCR-
23898,7/17/2019,7/30/2019 0:00,REDACTION,KENNSCCR-19-1472,,"$2,215.00 ",MDEA 50%; Gardiner PD 50%,"Katie Sibley, AAG",,6,63,898,ME,23898,,OTHER,,,,,KENNSCCR-19-1472
23899,7/25/2019,8/9/2019 0:00,REDACTION,YORKSCCR-19-,,$2.800.00,Sanford PD 100%,"Kyle Myska, AAG",,6,64,899,ME,23899,,OTHER,,,,,YORKSCCR-19-
23900,7/25/2019,8/9/2019 0:00,REDACTION,YORKSCCR-19-,,$707.00 ,Maine State Police 100%,"Kyle Myska, AAG",,6,65,900,ME,23900,,OTHER,,,,,YORKSCCR-19-
23901,11/7/2017,5/14/2019 0:00,REDACTION,CUMBERSCCR-17-6491,,"$2,824.00 ",Brunswick PD 50%; Sagadahoc County SO 50%,"Johanna Gauvreau, AAG",11/20/2019,6,66,901,ME,23901,2019,PROPERTY,CURRENCY,2824,,,CUMBERSCCR-17-6491
23902,7/30/2019,8/12/2019 0:00,REDACTION,KENNESCCR-19-,,$581.00 ,MDEA 100%,"Katie Sibley, AAG",,6,67,902,ME,23902,,OTHER,,,,,KENNESCCR-19-
23903,6/19/2018,8/13/2019 0:00,REDACTION,CUMBSCCR-18-3320,,"$1,118.00 ",Portland PD 100%,"Johanna Gauvreau, AAG",10/16/2019,6,68,903,ME,23903,2019,PROPERTY,CURRENCY,1118,,,CUMBSCCR-18-3320
23904,3/28/2019,8/15/2019 0:00,REDACTION,OXFSCCR-19-158,,"$12,072.00 ",Norway PD 100%,"David Fisher, AAG",,6,69,904,ME,23904,,OTHER,,,,,OXFSCCR-19-158
23905,5/15/2019,8/20/2019 0:00,REDACTION,KENCD-CR-19-1020,,"$3,052.00 ",Maine State Police 100%,"Meaghan Maloney, DA",,6,70,905,ME,23905,,OTHER,,,,,KENCD-CR-19-1020
23906,7/12/2018,9/4/2019 0:00,REDACTION,CUMBSCCR-18-3746,,$540.00 ,MDEA 100%,"Johanna Gauvreau, AAG",,6,71,906,ME,23906,,OTHER,,,,,CUMBSCCR-18-3746
23907,6/21/2019,9/4/2019 0:00,,,,,,,,6,72,907,ME,23907,,OTHER,,,,,
23908,6/30/2019,9/9/2019 0:00,REDACTION,ANDSCCR-19-1963,,"$2,856.00 ",Lewiston PD 100%,"Darcy Mitchell, AAG",,6,73,908,ME,23908,,OTHER,,,,,ANDSCCR-19-1963
23909,12/5/2018,9/12/2019 0:00,REDACTION,PENOBSCCR-18-4645/4648,1 Glock Firearm,"$8,000.00 ","MDEA (gun); $4,000 to MDEA & $4,000.00 to Penobscot County SO","Janice Stuver, AAG",,6,74,909,ME,23909,,OTHER,,,,,PENOBSCCR-18-4645/4648
23910,5/13/2019,9/12/2019 0:00,REDACTION,PENOBSCCR-19-1583,,"$1,938.00 ",MDEA 100%,"Janice Stuver, AAG",,6,75,910,ME,23910,,OTHER,,,,,PENOBSCCR-19-1583
23911,11/7/2017,8/14/2019 0:00,REDACTION,CUMBSCCR-17-6465,,"$2,773.00 ",MDEA 50%; Brunswick PD 50%,"Johanna Gauvreau, AAG",,6,76,911,ME,23911,,OTHER,,,,,CUMBSCCR-17-6465
23912,4/1/2018,9/18/2019 0:00,REDACTION,FRASCCR-18-417,,"$6,628.00 ",Franklin County SO 100%,"David Fisher, AAG",,6,77,912,ME,23912,,OTHER,,,,,FRASCCR-18-417
23913,7/8/2013,9/24/2019 0:00,REDACTION,KENNSCCR-13-614,,"$5,750.00 ",MDEA 100%,"Meaghan Maloney, DA",,6,78,913,ME,23913,,OTHER,,,,,KENNSCCR-13-614
23914,3/7/2017,10/4/2019 0:00,REDACTION,ANDSCCV-17-79,,"$16,545.00 ",Androscoggin SO 100%,"Andrew Matulis, ADA",,6,79,914,ME,23914,,OTHER,,,,,ANDSCCV-17-79
23915,3/1/2019,10/8/2019 0:00,REDACTION,ANDSCCR-19-649,,"$1,690.00 ",Auburn PD 100%,"Darcy Mitchell, AAG",,6,80,915,ME,23915,,OTHER,,,,,ANDSCCR-19-649
23916,8/1/2019,10/11/2019 0:00,REDACTION,WALDOCRSC-19-519,,"$1,005.00 ",Maine State Police 100%,"Jeff Baroody, AAG",10/25/2019,6,81,916,ME,23916,2019,PROPERTY,CURRENCY,1005,,,WALDOCRSC-19-519
23917,9/27/2019,10/16/2019 0:00,REDACTION,PENOBSCCR-19- ,,"$5,545.00 ",MDEA 50%; Penobscot County SO 50%,,,6,82,917,ME,23917,,OTHER,,,,,PENOBSCCR-19- 
23918,9/10/2019,10/16/2019 0:00,REDACTION,PENOBSCCR-19- ,,"$1,179.00 ",MDEA 100%,,,6,83,918,ME,23918,,OTHER,,,,,PENOBSCCR-19- 
23919,7/22/2019,10/16/2009 0:00,REDACTION,KENNSCCR-19-1496,2008 Chevy Silverado,,MDEA,,,6,84,919,ME,23919,,OTHER,,,,,KENNSCCR-19-1496
23920,5/23/2017,10/11/2019 0:00,REDACTION,ANDSCCR-17-1525,,"$1,540.00 ",Auburn PD 100%,"Darcy Mitchell, AAG",,6,85,920,ME,23920,,OTHER,,,,,ANDSCCR-17-1525
23921,7/9/2019,10/21/2019 0:00,REDACTION,CUMBSCCR-19-3591,,"$1,740.00 ",Portland PD 100%,"Johanna Gauvreau, AAG",,6,86,921,ME,23921,,OTHER,,,,,CUMBSCCR-19-3591
23922,9/23/2019,10/21/2019 0:00,REDACTION,LINCSCCR-19-,,"$8,550.00 ",MDEA 100%,"John Risler, AAG",,6,87,922,ME,23922,,OTHER,,,,,LINCSCCR-19-
23923,10/20/2019,10/21/2019 0:00,REDACTION,ANDSCCR-19-,,"$1,163.67 ",Lewiston PD 100%,"Darcy Mitchell, AAG",,6,88,923,ME,23923,,OTHER,,,,,ANDSCCR-19-
23924,8/7/2019,10/21/2019 0:00,REDACTION,ANDSCCR-19-2403,,"$1,400.00 ",MDEA 100%,"Darcy Mitchell, AAG",,6,89,924,ME,23924,,OTHER,,,,,ANDSCCR-19-2403
23925,7/18/2019,10/21/2019 0:00,REDACTION,ANDSCCR-,,"$2,193.00 ",MDEA 100%,"Darcy Mitchell, AAG",,6,90,925,ME,23925,,OTHER,,,,,ANDSCCR-
23926,9/5/2019,10/21/2019 0:00,REDACTION,YORKSCCR-19-,,"$7,360.00 ",Scarborough PD 33%; Biddeford PD 33%; MDEA 34%,"Kyle Myska, AAG",,6,91,926,ME,23926,,OTHER,,,,,YORKSCCR-19-
23927,5/20/2018,10/24/2019 0:00,REDACTION,PENSCCR-18-2870,.40 cal. Hipoint pistol,,MSP 100%,"Janice Stuver, AAG",,6,92,927,ME,23927,,OTHER,,,,,PENSCCR-18-2870
23928,1/9/2019,10/24/2019 0:00,REDACTION,PENSCCR-19-0149,,$541.00 ,MDEA 100%,"Janice Stuver, AAG",,6,93,928,ME,23928,,OTHER,,,,,PENSCCR-19-0149
23929,10/4/2018,10/24/2019 0:00,REDACTION,PENSCCR-18-2435,,"$2,640.00 ",Dexter PD 80%; MDEA 20%,"Janice Stuver, AAG",,6,94,929,ME,23929,,OTHER,,,,,PENSCCR-18-2435
23930,18-Jan,10/24/2019 0:00,REDACTION,PENSCCR-18-2296,Glock firearm,"$1,593.00 ",Penobscot County SO (all funds); MDEA (firearm),"Janice Stuver, AAG",,6,95,930,ME,23930,,OTHER,,,,,PENSCCR-18-2296
23931,10/30/2019,10/24/2019 0:00,REDACTION,PENSCR-19-0150,,"$4,627.00 ","Bangor PD ($1,850.80); MDEA $2,776.20 ","Janice Stuver, AAG",,6,96,931,ME,23931,,OTHER,,,,,PENSCR-19-0150
23932,10/4/2019,10/24/2019 0:00,REDACTION,PENSCCR-,,"$18,123.00 ",MDEA 100%,"Janice Stuver, AAG",,6,97,932,ME,23932,,OTHER,,,,,PENSCCR-
23933,11/6/2019,11/6/2019 0:00,REDACTION,ANDSCCR-19-,,$797.00 ,Lewiston PD 100%,"Darcy Mitchell, AAG",,6,98,933,ME,23933,,OTHER,,,,,ANDSCCR-19-
23934,6/6/2019,11/7/2019 0:00,REDACTION,PENSCCR-19-1992,,$840.00 ,,,,6,99,934,ME,23934,,OTHER,,,,,PENSCCR-19-1992
23935,10/21/2019,11/12/2019 0:00,REDACTION,YORKSCCR-19-,V. Bernardelli firearm,,MDEA 100%,"Kyle Myska, AAG",,6,100,935,ME,23935,,OTHER,,,,,YORKSCCR-19-
23936,11/10/2019,11/18/2019 0:00,REDACTION,PENSCCR-19-,,$624.00 ,Penobscot County SO 100%,,,6,101,936,ME,23936,,OTHER,,,,,PENSCCR-19-
23937,10/2/2019,11/18/2019 0:00,REDACTION,PENSCCR-19-,,$583.00 ,East Millinocket PD 100%,,,6,102,937,ME,23937,,OTHER,,,,,PENSCCR-19-
23938,8/22/2019,11/21/2019 0:00,REDACTION,CUMSCCR-19-4530,,"$2,530.00 ",MDEA 100%,"Johanna Gauvreau, AAG",,6,103,938,ME,23938,,OTHER,,,,,CUMSCCR-19-4530
23939,10/28/2019,11/21/2019 0:00,REDACTION,,AK style rifle w/30 round PMAG plastic Mag.,,MDEA 100%,"Jeff Baroody, AAG",,6,104,939,ME,23939,,OTHER,,,,,
23940,10/23/2019,11/21/2019 0:00,REDACTION,ANDSCCR-19-,,$810.00 ,MDEA 100%,"Darcy Mitchell, AAG",,6,105,940,ME,23940,,OTHER,,,,,ANDSCCR-19-
23941,10/29/2019,11/21/2019 0:00,REDACTION,CUMBSCCR-19-,,$654.00 ,So. Portland PD 100%,"Johanna Gauvreau, AAG",,6,106,941,ME,23941,,OTHER,,,,,CUMBSCCR-19-
23942,8/28/2019,11/25/2019 0:00,REDACTION,CUMBSCCR-19-4675,,$905.00 ,Portland PD 100%,"Johanna Gauvreau, AAG",,6,107,942,ME,23942,,OTHER,,,,,CUMBSCCR-19-4675
23943,9/26/2019,12/5/2019 0:00,REDACTION,WALDOSCCR-19-669,,$941.00 ,MDEA 100%,"Jeff Baroody, AAG",,6,108,943,ME,23943,,OTHER,,,,,WALDOSCCR-19-669
23944,,,REDACTION,PENOBSCOTSC-CR-19-2938,"13 F/A's; holster, scope, cases & mags","$29,550.00 ",,,,6,109,944,ME,23944,,OTHER,,,,,PENOBSCOTSC-CR-19-2938
23945,11/6/2019,12/13/2019 0:00,REDACTION,WALDOSCCR-,Colt .38 cal. Revolver,$746.00 ,MDEA 100%,"Jeff Baroody, AAG",,6,110,945,ME,23945,,OTHER,,,,,WALDOSCCR-
23946,11/12/2019,12/13/2019 0:00,REDACTION,CUMBSCCR-,,"$3,888.00 ",MDEA 100%,"Johanna Gauvreau, AAG",,6,111,946,ME,23946,,OTHER,,,,,CUMBSCCR-
23947,11/14/2019,12/13/2019 0:00,REDACTION,CUMBSCCR-,,"$2,000.00 ",Cape Elizabeth PD 100%,"Johanna Gauvreau, AAG",,6,112,947,ME,23947,,OTHER,,,,,CUMBSCCR-
23948,11/27/2019,12/13/2019 0:00,REDACTION,CUMBSCCR-,,"$1,480.00 ",MDEA 100%,"Johanna Gauvreau, AAG",,6,113,948,ME,23948,,OTHER,,,,,CUMBSCCR-
23949,11/26/2019,12/13/2019 0:00,REDACTION,YORKSCCR-,AR-15,,MDEA 100%,"Kyle Myska, AAG",,6,114,949,ME,23949,,OTHER,,,,,YORKSCCR-
23950,4/11/2019,12/30/2019 0:00,REDACTION,WALDOSCCR-19-247,AMT .45 handgun,$263.00 ,Waldo County SO 100%,"Jeff Baroody, AAG",,6,115,950,ME,23950,,OTHER,,,,,WALDOSCCR-19-247
23951,12/5/2019,1/2/2020 0:00,REDACTION,PENOBSCCR-20-,,"$4,290.00 ",MDEA 50%; Bangor PD 50%,"John Risler, AAG",,7,1,951,ME,23951,,OTHER,,,,,PENOBSCCR-20-
23952,12/26/2019,1/2/2020 0:00,REDACTION,PISCATASCCR-19-,,"$14,602.00 ",MDEA 50%; Piscataquis County SO 50%,"John Risler, AAG",,7,2,952,ME,23952,,OTHER,,,,,PISCATASCCR-19-
23953,,,,,"$149,209 ",,,,2014,pfp2,,953,ME,23953,2014,OTHER,CURRENCY,149209,,,
23954,,,,,"$192,235 ",,,,2012,pfp2,,954,ME,23954,2012,OTHER,,192235,,,
23955,,,,,"$200,503 ",,,,2009,pfp2,,955,ME,23955,2009,OTHER,,200503,,,
